,game_id,time,quarter,event,total_time
32,0,395.0,1,R. Allen makes 2-pt shot from 2 ft,1300.0
33,0,385.0,1,Turnover by S. Nash (out of bounds lost ball),1340.0
34,0,380.0,1,R. Rondo makes 2-pt shot from 2 ft,1360.0
35,0,380.0,1,Shooting foul by S. Nash (drawn by R. Rondo),1360.0
36,0,380.0,1,R. Rondo misses free throw 1 of 1,1360.0
37,0,380.0,1,Defensive rebound by S. O'Neal,1360.0
38,0,363.0,1,S. O'Neal misses 2-pt shot from 3 ft (block by K. Garnett),1428.0
39,0,360.0,1,Defensive rebound by K. Garnett,1440.0
40,0,353.0,1,R. Rondo makes 2-pt shot from 2 ft (assist by B. Scalabrine),1468.0
41,0,344.0,1,Personal foul by K. Garnett (drawn by S. O'Neal),1504.0
42,0,337.0,1,J. Richardson misses 3-pt shot from 24 ft,1532.0
43,0,335.0,1,Defensive rebound by R. Rondo,1540.0
44,0,323.0,1,R. Rondo misses 2-pt shot from 3 ft,1588.0
45,0,322.0,1,Defensive rebound by S. Nash,1592.0
46,0,318.0,1,G. Hill makes 2-pt shot from 2 ft (assist by S. Nash),1608.0
47,0,309.0,1,K. Garnett makes 2-pt shot from 2 ft (assist by R. Rondo),1644.0
48,0,294.0,1,S. O'Neal makes 2-pt shot from 2 ft (assist by S. Nash),1704.0
49,0,284.0,1,Boston full timeout,1744.0
50,0,284.0,1,G. Davis enters the game for B. Scalabrine,1744.0
51,0,272.0,1,R. Allen misses 2-pt shot from 22 ft,1792.0
52,0,271.0,1,Defensive rebound by S. Nash,1796.0
53,0,265.0,1,G. Hill misses 2-pt shot from 3 ft,1820.0
54,0,264.0,1,Defensive rebound by P. Pierce,1824.0
55,0,258.0,1,P. Pierce misses 3-pt shot from 25 ft,1848.0
56,0,256.0,1,Defensive rebound by S. O'Neal,1856.0
57,0,248.0,1,S. Nash misses 2-pt shot from 21 ft,1888.0
58,0,247.0,1,Defensive rebound by K. Garnett,1892.0
59,0,241.0,1,R. Allen makes 3-pt shot from 25 ft (assist by R. Rondo),1916.0
60,0,219.0,1,S. O'Neal makes 2-pt shot from 3 ft,2004.0
61,0,210.0,1,K. Garnett misses 2-pt shot from 4 ft,2040.0
62,0,209.0,1,Offensive rebound by K. Garnett,2044.0
63,0,183.0,1,R. Rondo makes 2-pt shot from 5 ft,2148.0
64,0,166.0,1,Turnover by S. Nash (bad pass; steal by K. Garnett),2216.0
65,0,161.0,1,R. Allen makes 2-pt shot from 2 ft (assist by K. Garnett),2236.0
66,0,138.0,1,S. O'Neal misses 2-pt shot from 11 ft,2328.0
67,0,137.0,1,Defensive rebound by K. Garnett,2332.0
68,0,120.0,1,Turnover by R. Allen (step out of bounds),2400.0
69,0,120.0,1,L. Powe enters the game for K. Garnett,2400.0
70,0,120.0,1,L. Amundson enters the game for S. O'Neal,2400.0
71,0,107.0,1,S. Nash makes 2-pt shot from 2 ft,2452.0
72,0,80.0,1,P. Pierce misses 2-pt shot from 15 ft,2560.0
73,0,76.0,1,Offensive rebound by L. Powe,2576.0
74,0,57.0,1,Turnover by G. Davis (bad pass; steal by L. Amundson),2652.0
75,0,52.0,1,Turnover by L. Amundson (bad pass; steal by R. Rondo),2672.0
76,0,35.0,1,G. Davis misses 2-pt shot from 21 ft,2740.0
77,0,34.0,1,Defensive rebound by L. Amundson,2744.0
78,0,22.0,1,Turnover by G. Hill (out of bounds lost ball),2792.0
79,0,22.0,1,E. House enters the game for L. Powe,2792.0
80,0,22.0,1,B. Scalabrine enters the game for G. Davis,2792.0
81,0,0.0,1,B. Scalabrine misses 3-pt shot from 25 ft,720.0
82,0,0.0,1,Offensive rebound by Team,720.0
83,0,0.0,2,End of 1st quarter,1440.0
84,0,720.0,2,Start of 2nd quarter,720.0
85,0,709.0,2,Offensive foul by A. Stoudemire (drawn by L. Powe),753.0
86,0,709.0,2,Turnover by A. Stoudemire (offensive foul),753.0
87,0,689.0,2,E. House makes 2-pt shot from 22 ft (assist by P. Pierce),813.0
88,0,678.0,2,J. Richardson misses 2-pt shot from 22 ft,846.0
89,0,676.0,2,Defensive rebound by L. Powe,852.0
90,0,665.0,2,P. Pierce makes 2-pt shot from 17 ft (assist by E. House),885.0
91,0,653.0,2,L. Barbosa misses 2-pt shot from 7 ft,921.0
92,0,652.0,2,Offensive rebound by L. Amundson,924.0
93,0,652.0,2,L. Amundson makes 2-pt shot from 3 ft,924.0
94,0,637.0,2,P. Pierce misses 2-pt shot from 15 ft,969.0
95,0,636.0,2,Offensive rebound by L. Powe,972.0
96,0,635.0,2,L. Powe misses 2-pt shot from 3 ft (block by L. Amundson),975.0
97,0,635.0,2,Defensive rebound by Team,975.0
98,0,623.0,2,M. Barnes misses 2-pt shot from 21 ft,1011.0
99,0,622.0,2,Defensive rebound by E. House,1014.0
100,0,613.0,2,E. House makes 2-pt shot from 19 ft,1041.0
101,0,600.0,2,M. Barnes makes 2-pt shot from 11 ft,1080.0
102,0,576.0,2,G. Davis misses 2-pt shot from 5 ft,1152.0
103,0,574.0,2,Offensive rebound by Team,1158.0
104,0,560.0,2,P. Pierce makes 2-pt shot from 17 ft (assist by E. House),1200.0
105,0,541.0,2,M. Barnes misses 2-pt shot from 5 ft,1257.0
106,0,539.0,2,Defensive rebound by P. Pierce,1263.0
107,0,530.0,2,P. Pierce makes 2-pt shot from 16 ft,1290.0
108,0,525.0,2,Turnover by M. Barnes (bad pass),1305.0
109,0,525.0,2,Official timeout,1305.0
110,0,525.0,2,S. O'Neal enters the game for A. Stoudemire,1305.0
111,0,504.0,2,P. Pierce misses 2-pt shot from 9 ft (block by J. Richardson),1368.0
112,0,502.0,2,Offensive rebound by G. Davis,1374.0
113,0,498.0,2,G. Davis makes 2-pt shot from 20 ft,1386.0
114,0,487.0,2,Offensive foul by S. O'Neal (drawn by G. Davis),1419.0
115,0,487.0,2,Turnover by S. O'Neal (offensive foul),1419.0
116,0,487.0,2,R. Allen enters the game for P. Pierce,1419.0
117,0,487.0,2,S. Nash enters the game for J. Richardson,1419.0
118,0,475.0,2,L. Powe makes 2-pt shot from 10 ft,1455.0
119,0,475.0,2,Shooting foul by L. Amundson (drawn by L. Powe),1455.0
120,0,475.0,2,L. Powe makes free throw 1 of 1,1455.0
121,0,465.0,2,L. Barbosa misses 2-pt shot from 19 ft,1485.0
122,0,464.0,2,Defensive rebound by L. Powe,1488.0
123,0,457.0,2,E. House misses 3-pt shot from 25 ft,1509.0
124,0,456.0,2,Offensive rebound by L. Powe,1512.0
125,0,444.0,2,E. House misses 3-pt shot from 24 ft,1548.0
126,0,443.0,2,Defensive rebound by M. Barnes,1551.0
127,0,433.0,2,M. Barnes misses 3-pt shot from 26 ft,1581.0
128,0,431.0,2,Defensive rebound by R. Allen,1587.0
129,0,429.0,2,B. Scalabrine makes 2-pt shot from 3 ft (assist by R. Allen),1593.0
130,0,423.0,2,L. Barbosa makes 2-pt shot from 10 ft,1611.0
131,0,423.0,2,Shooting foul by E. House (drawn by L. Barbosa),1611.0
132,0,423.0,2,L. Barbosa makes free throw 1 of 1,1611.0
133,0,408.0,2,Personal foul by L. Amundson (drawn by E. House),1656.0
134,0,400.0,2,G. Davis misses 2-pt shot from 18 ft,1680.0
135,0,398.0,2,Defensive rebound by M. Barnes,1686.0
136,0,387.0,2,S. O'Neal misses 2-pt shot from 5 ft,1719.0
137,0,385.0,2,Defensive rebound by G. Davis,1725.0
138,0,374.0,2,L. Powe misses 2-pt shot from 6 ft (block by S. O'Neal),1758.0
139,0,372.0,2,Offensive rebound by G. Davis,1764.0
140,0,371.0,2,Shooting foul by S. O'Neal (drawn by G. Davis),1767.0
141,0,371.0,2,G. Davis makes free throw 1 of 2,1767.0
142,0,371.0,2,G. Davis misses free throw 2 of 2,1767.0
143,0,371.0,2,Defensive rebound by S. O'Neal,1767.0
144,0,349.0,2,S. O'Neal makes 2-pt shot from 1 ft,1833.0
145,0,341.0,2,Boston full timeout,1857.0
146,0,341.0,2,R. Rondo enters the game for E. House,1857.0
147,0,341.0,2,K. Garnett enters the game for L. Powe,1857.0
148,0,325.0,2,K. Garnett makes 2-pt shot from 11 ft (assist by R. Allen),1905.0
149,0,303.0,2,S. O'Neal misses 2-pt shot from 4 ft,1971.0
150,0,302.0,2,Defensive rebound by G. Davis,1974.0
151,0,298.0,2,R. Allen makes 2-pt shot from 3 ft (assist by G. Davis),1986.0
152,0,288.0,2,Personal foul by K. Garnett (drawn by S. O'Neal),2016.0
153,0,281.0,2,Offensive foul by L. Barbosa (drawn by K. Garnett),2037.0
154,0,281.0,2,Turnover by L. Barbosa (offensive foul),2037.0
155,0,281.0,2,P. Pierce enters the game for B. Scalabrine,2037.0
156,0,258.0,2,R. Allen misses 2-pt shot from 3 ft,2106.0
157,0,256.0,2,Offensive rebound by R. Rondo,2112.0
158,0,256.0,2,R. Rondo misses 2-pt shot from 3 ft,2112.0
159,0,253.0,2,Defensive rebound by S. O'Neal,2121.0
160,0,249.0,2,M. Barnes misses 3-pt shot from 24 ft,2133.0
161,0,248.0,2,Defensive rebound by P. Pierce,2136.0
162,0,232.0,2,K. Garnett makes 2-pt shot from 11 ft (assist by P. Pierce),2184.0
163,0,219.0,2,Turnover by M. Barnes (lost ball; steal by P. Pierce),2223.0
164,0,210.0,2,P. Pierce misses 3-pt shot from 25 ft,2250.0
165,0,209.0,2,Offensive rebound by G. Davis,2253.0
166,0,206.0,2,Shooting foul by M. Barnes (drawn by R. Rondo),2262.0
167,0,206.0,2,R. Rondo makes free throw 1 of 2,2262.0
168,0,206.0,2,R. Rondo makes free throw 2 of 2,2262.0
169,0,192.0,2,L. Amundson makes 2-pt shot from 2 ft (assist by S. O'Neal),2304.0
170,0,192.0,2,Shooting foul by P. Pierce (drawn by L. Amundson),2304.0
171,0,192.0,2,L. Amundson misses free throw 1 of 1,2304.0
172,0,192.0,2,Defensive rebound by G. Davis,2304.0
173,0,182.0,2,Shooting foul by L. Amundson (drawn by R. Rondo),2334.0
174,0,182.0,2,R. Rondo makes free throw 1 of 2,2334.0
175,0,182.0,2,A. Stoudemire enters the game for L. Amundson,2334.0
176,0,182.0,2,R. Rondo misses free throw 2 of 2,2334.0
177,0,182.0,2,Defensive rebound by M. Barnes,2334.0
178,0,170.0,2,Personal foul by R. Rondo (drawn by S. Nash),2370.0
179,0,170.0,2,Phoenix full timeout,2370.0
180,0,170.0,2,G. Hill enters the game for M. Barnes,2370.0
181,0,160.0,2,Personal foul by G. Davis (drawn by A. Stoudemire),2400.0
182,0,160.0,2,A. Stoudemire misses free throw 1 of 2,2400.0
183,0,160.0,2,Offensive rebound by Team,2400.0
184,0,160.0,2,A. Stoudemire makes free throw 2 of 2,2400.0
185,0,153.0,2,Offensive foul by G. Davis (drawn by G. Hill),2421.0
186,0,153.0,2,Turnover by G. Davis (offensive foul),2421.0
187,0,153.0,2,L. Powe enters the game for K. Garnett,2421.0
188,0,136.0,2,A. Stoudemire misses 2-pt shot from 21 ft,2472.0
189,0,135.0,2,Defensive rebound by P. Pierce,2475.0
190,0,122.0,2,R. Rondo makes 2-pt shot from 19 ft,2514.0
191,0,102.0,2,S. O'Neal makes 2-pt shot from 2 ft (assist by S. Nash),2574.0
192,0,91.0,2,Offensive foul by R. Rondo (drawn by S. Nash),2607.0
193,0,91.0,2,Turnover by R. Rondo (offensive foul),2607.0
194,0,78.0,2,G. Hill makes 2-pt shot from 11 ft (assist by S. Nash),2646.0
195,0,61.0,2,G. Davis makes 2-pt shot from 15 ft (assist by P. Pierce),2697.0
196,0,48.0,2,S. Nash makes 3-pt shot from 24 ft (assist by G. Hill),2736.0
197,0,36.0,2,G. Davis makes 2-pt shot from 17 ft (assist by P. Pierce),2772.0
198,0,29.0,2,Turnover by L. Barbosa (traveling),2793.0
199,0,29.0,2,Boston 20 second timeout,2793.0
200,0,29.0,2,R. Lopez enters the game for S. O'Neal,2793.0
201,0,5.0,2,Shooting foul by S. Nash (drawn by R. Rondo),2865.0
202,0,5.0,2,R. Rondo misses free throw 1 of 2,2865.0
203,0,5.0,2,Offensive rebound by Team,2865.0
204,0,5.0,2,R. Rondo makes free throw 2 of 2,2865.0
205,0,0.0,2,L. Barbosa misses 2-pt shot from 19 ft,1440.0
206,0,0.0,2,Offensive rebound by Team,1440.0
207,0,0.0,3,End of 2nd quarter,2160.0
208,0,720.0,3,Start of 3rd quarter,1440.0
209,0,715.0,3,Shooting foul by B. Scalabrine (drawn by A. Stoudemire),1450.0
210,0,715.0,3,A. Stoudemire makes free throw 1 of 2,1450.0
211,0,715.0,3,A. Stoudemire makes free throw 2 of 2,1450.0
212,0,701.0,3,R. Allen makes 2-pt shot from 16 ft (assist by P. Pierce),1478.0
213,0,698.0,3,Turnover by A. Stoudemire (bad pass),1484.0
214,0,694.0,3,Turnover by P. Pierce (bad pass),1492.0
215,0,678.0,3,A. Stoudemire misses 2-pt shot from 17 ft,1524.0
216,0,677.0,3,Offensive rebound by S. O'Neal,1526.0
217,0,676.0,3,Turnover by S. O'Neal (bad pass),1528.0
218,0,649.0,3,R. Rondo makes 2-pt shot from 13 ft (assist by B. Scalabrine),1582.0
219,0,638.0,3,S. O'Neal makes 2-pt shot from 6 ft (assist by S. Nash),1604.0
220,0,629.0,3,R. Rondo misses 2-pt shot from 7 ft (block by S. O'Neal),1622.0
221,0,622.0,3,K. Garnett misses 2-pt shot from 16 ft,1636.0
222,0,622.0,3,Offensive rebound by K. Garnett,1636.0
223,0,621.0,3,Defensive rebound by S. O'Neal,1638.0
224,0,614.0,3,G. Hill misses 2-pt shot from 19 ft,1652.0
225,0,612.0,3,Defensive rebound by K. Garnett,1656.0
226,0,600.0,3,K. Garnett misses 2-pt shot from 15 ft,1680.0
227,0,599.0,3,Defensive rebound by G. Hill,1682.0
228,0,586.0,3,G. Hill makes 3-pt shot from 23 ft (assist by S. O'Neal),1708.0
229,0,571.0,3,K. Garnett makes 2-pt shot from 3 ft (assist by R. Rondo),1738.0
230,0,562.0,3,S. Nash makes 3-pt shot from 26 ft,1756.0
231,0,540.0,3,B. Scalabrine misses 3-pt shot from 25 ft,1800.0
232,0,539.0,3,Defensive rebound by S. O'Neal,1802.0
233,0,522.0,3,S. Nash makes 2-pt shot from 14 ft,1836.0
234,0,506.0,3,P. Pierce misses 2-pt shot from 22 ft,1868.0
235,0,506.0,3,Offensive rebound by Team,1868.0
236,0,492.0,3,R. Rondo misses 2-pt shot from 3 ft,1896.0
237,0,491.0,3,Offensive rebound by R. Rondo,1898.0
238,0,489.0,3,R. Rondo makes 2-pt shot from 3 ft,1902.0
239,0,470.0,3,A. Stoudemire misses 2-pt shot from 20 ft,1940.0
240,0,468.0,3,Defensive rebound by P. Pierce,1944.0
241,0,465.0,3,Offensive foul by P. Pierce (drawn by S. Nash),1950.0
242,0,465.0,3,Turnover by P. Pierce (offensive foul),1950.0
243,0,446.0,3,S. O'Neal misses 2-pt shot from 2 ft,1988.0
244,0,445.0,3,Defensive rebound by Team,1990.0
245,0,432.0,3,B. Scalabrine misses 2-pt shot from 23 ft,2016.0
246,0,431.0,3,Defensive rebound by S. O'Neal,2018.0
247,0,417.0,3,Turnover by S. Nash (bad pass; steal by K. Garnett),2046.0
248,0,408.0,3,R. Allen makes 3-pt shot from 23 ft (assist by P. Pierce),2064.0
249,0,391.0,3,Personal foul by K. Garnett (drawn by A. Stoudemire),2098.0
250,0,384.0,3,J. Richardson makes 2-pt shot from 2 ft,2112.0
251,0,384.0,3,Shooting foul by P. Pierce (drawn by J. Richardson),2112.0
252,0,384.0,3,J. Richardson misses free throw 1 of 1,2112.0
253,0,384.0,3,Defensive rebound by P. Pierce,2112.0
254,0,383.0,3,Personal foul by A. Stoudemire (drawn by P. Pierce),2114.0
255,0,368.0,3,Personal foul by S. Nash (drawn by R. Rondo),2144.0
256,0,356.0,3,R. Rondo makes 3-pt shot from 26 ft (assist by K. Garnett),2168.0
257,0,333.0,3,A. Stoudemire misses 2-pt shot from 8 ft,2214.0
258,0,332.0,3,Offensive rebound by A. Stoudemire,2216.0
259,0,327.0,3,J. Richardson makes 2-pt shot from 6 ft,2226.0
260,0,311.0,3,K. Garnett makes 2-pt shot from 22 ft (assist by R. Rondo),2258.0
261,0,285.0,3,S. Nash misses 2-pt shot from 2 ft,2310.0
262,0,284.0,3,Defensive rebound by P. Pierce,2312.0
263,0,277.0,3,Shooting foul by A. Stoudemire (drawn by K. Garnett),2326.0
264,0,277.0,3,Boston full timeout,2326.0
265,0,277.0,3,K. Garnett makes free throw 1 of 2,2326.0
266,0,277.0,3,K. Garnett makes free throw 2 of 2,2326.0
267,0,261.0,3,G. Hill misses 2-pt shot from 3 ft,2358.0
268,0,260.0,3,Defensive rebound by R. Rondo,2360.0
269,0,254.0,3,B. Scalabrine misses 2-pt shot from 3 ft (block by A. Stoudemire),2372.0
270,0,253.0,3,Offensive rebound by Team,2374.0
271,0,250.0,3,B. Scalabrine misses 2-pt shot from 19 ft,2380.0
272,0,249.0,3,Defensive rebound by S. O'Neal,2382.0
273,0,235.0,3,A. Stoudemire misses 2-pt shot from 2 ft (block by B. Scalabrine),2410.0
274,0,234.0,3,Defensive rebound by Team,2412.0
275,0,218.0,3,K. Garnett makes 2-pt shot from 2 ft (assist by R. Rondo),2444.0
276,0,203.0,3,S. O'Neal makes 2-pt shot from 3 ft (assist by S. Nash),2474.0
277,0,186.0,3,Turnover by R. Rondo (bad pass),2508.0
278,0,173.0,3,G. Hill misses 2-pt shot from 2 ft,2534.0
279,0,172.0,3,Defensive rebound by R. Rondo,2536.0
280,0,163.0,3,R. Allen makes 3-pt shot from 25 ft (assist by R. Rondo),2554.0
281,0,149.0,3,G. Hill misses 3-pt shot from 25 ft,2582.0
282,0,148.0,3,Defensive rebound by B. Scalabrine,2584.0
283,0,137.0,3,R. Rondo misses 2-pt shot from 14 ft,2606.0
284,0,136.0,3,Defensive rebound by J. Richardson,2608.0
285,0,122.0,3,J. Richardson makes 2-pt shot from 21 ft,2636.0
286,0,102.0,3,R. Allen misses 2-pt shot from 20 ft,2676.0
287,0,101.0,3,Defensive rebound by S. O'Neal,2678.0
288,0,87.0,3,S. O'Neal makes 2-pt shot from 2 ft (assist by S. Nash),2706.0
289,0,66.0,3,R. Allen misses 3-pt shot from 25 ft,2748.0
290,0,65.0,3,Defensive rebound by S. O'Neal,2750.0
291,0,52.0,3,A. Stoudemire misses 2-pt shot from 2 ft,2776.0
292,0,51.0,3,Defensive rebound by R. Allen,2778.0
293,0,43.0,3,R. Rondo misses 2-pt shot from 4 ft,2794.0
294,0,42.0,3,Defensive rebound by S. Nash,2796.0
295,0,32.0,3,Turnover by S. Nash (bad pass; steal by R. Rondo),2816.0
296,0,29.0,3,R. Rondo makes 2-pt shot from 1 ft (assist by K. Garnett),2822.0
297,0,7.0,3,J. Richardson makes 2-pt shot from 18 ft,2866.0
298,0,1.0,3,P. Pierce misses 2-pt shot from 19 ft,2878.0
299,0,0.0,3,Defensive rebound by J. Richardson,2160.0
300,0,0.0,3,J. Richardson misses 3-pt shot from 68 ft,2160.0
301,0,0.0,3,Offensive rebound by Team,2160.0
302,0,0.0,4,End of 3rd quarter,2880.0
303,0,720.0,4,Start of 4th quarter,2160.0
304,0,705.0,4,E. House makes 2-pt shot from 20 ft (assist by G. Pruitt),2175.0
305,0,678.0,4,A. Tucker misses 3-pt shot from 25 ft,2202.0
306,0,676.0,4,Defensive rebound by B. Scalabrine,2204.0
307,0,673.0,4,E. House misses 2-pt shot from 22 ft,2207.0
308,0,672.0,4,Defensive rebound by M. Barnes,2208.0
309,0,668.0,4,Shooting foul by B. Scalabrine (drawn by A. Tucker),2212.0
310,0,668.0,4,A. Tucker makes free throw 1 of 2,2212.0
311,0,668.0,4,A. Tucker makes free throw 2 of 2,2212.0
312,0,654.0,4,E. House misses 2-pt shot from 21 ft,2226.0
313,0,649.0,4,Offensive rebound by Team,2231.0
314,0,641.0,4,Offensive foul by L. Powe (drawn by L. Amundson),2239.0
315,0,641.0,4,Turnover by L. Powe (offensive foul),2239.0
316,0,632.0,4,Turnover by L. Barbosa (bad pass; steal by G. Pruitt),2248.0
317,0,617.0,4,G. Davis misses 2-pt shot from 20 ft,2263.0
318,0,616.0,4,Defensive rebound by M. Barnes,2264.0
319,0,610.0,4,M. Barnes misses 2-pt shot from 20 ft,2270.0
320,0,609.0,4,Offensive rebound by A. Tucker,2271.0
321,0,608.0,4,Shooting foul by G. Davis (drawn by A. Tucker),2272.0
322,0,608.0,4,A. Tucker makes free throw 1 of 2,2272.0
323,0,608.0,4,A. Tucker misses free throw 2 of 2,2272.0
324,0,608.0,4,Defensive rebound by G. Davis,2272.0
325,0,597.0,4,G. Pruitt makes 2-pt shot from 19 ft,2283.0
326,0,591.0,4,Phoenix full timeout,2289.0
327,0,580.0,4,A. Tucker makes 2-pt shot from 4 ft,2300.0
328,0,559.0,4,G. Davis makes 2-pt shot from 2 ft (assist by G. Pruitt),2321.0
329,0,540.0,4,L. Amundson makes 2-pt shot from 18 ft (assist by A. Tucker),2340.0
330,0,519.0,4,E. House misses 2-pt shot from 1 ft,2361.0
331,0,517.0,4,Defensive rebound by M. Barnes,2363.0
332,0,506.0,4,L. Barbosa misses 2-pt shot from 13 ft,2374.0
333,0,505.0,4,Defensive rebound by G. Davis,2375.0
334,0,491.0,4,G. Davis misses 2-pt shot from 20 ft,2389.0
335,0,490.0,4,Defensive rebound by L. Barbosa,2390.0
336,0,480.0,4,M. Barnes misses 3-pt shot from 25 ft,2400.0
337,0,479.0,4,Defensive rebound by G. Davis,2401.0
338,0,459.0,4,L. Powe misses 2-pt shot from 2 ft (block by L. Amundson),2421.0
339,0,455.0,4,Defensive rebound by R. Lopez,2425.0
340,0,450.0,4,Turnover by L. Amundson (lost ball; steal by G. Davis),2430.0
341,0,444.0,4,G. Pruitt misses 2-pt shot from 2 ft,2436.0
342,0,443.0,4,Defensive rebound by R. Lopez,2437.0
343,0,438.0,4,Shooting foul by L. Powe (drawn by L. Amundson),2442.0
344,0,438.0,4,L. Amundson misses free throw 1 of 2,2442.0
345,0,438.0,4,Offensive rebound by Team,2442.0
346,0,438.0,4,J. Dudley enters the game for M. Barnes,2442.0
347,0,438.0,4,L. Amundson makes free throw 2 of 2,2442.0
348,0,423.0,4,G. Davis misses 2-pt shot from 3 ft,2457.0
349,0,421.0,4,Defensive rebound by J. Dudley,2459.0
350,0,411.0,4,A. Tucker makes 2-pt shot from 15 ft (assist by L. Barbosa),2469.0
351,0,391.0,4,G. Dragic enters the game for L. Barbosa,2489.0
352,0,386.0,4,G. Pruitt misses 2-pt shot from 23 ft,2494.0
353,0,384.0,4,Defensive rebound by G. Dragic,2496.0
354,0,376.0,4,L. Amundson misses 2-pt shot from 9 ft,2504.0
355,0,375.0,4,Offensive rebound by Team,2505.0
356,0,375.0,4,Loose ball foul by L. Powe (drawn by L. Amundson),2505.0
357,0,365.0,4,J. Dudley makes 2-pt shot from 21 ft (assist by R. Lopez),2515.0
358,0,340.0,4,L. Powe misses 2-pt shot from 2 ft (block by R. Lopez),2540.0
359,0,339.0,4,Defensive rebound by J. Dudley,2541.0
360,0,332.0,4,Shooting foul by G. Pruitt (drawn by G. Dragic),2548.0
361,0,332.0,4,Official timeout,2548.0
362,0,332.0,4,H. Walker enters the game for B. Scalabrine,2548.0
363,0,332.0,4,P. O'Bryant enters the game for G. Davis,2548.0
364,0,332.0,4,G. Dragic makes free throw 1 of 2,2548.0
365,0,332.0,4,G. Dragic makes free throw 2 of 2,2548.0
366,0,319.0,4,L. Powe makes 2-pt shot from 2 ft (assist by P. O'Bryant),2561.0
367,0,306.0,4,A. Tucker misses 2-pt shot from 18 ft,2574.0
368,0,304.0,4,Defensive rebound by G. Pruitt,2576.0
369,0,285.0,4,L. Powe misses 2-pt shot from 9 ft,2595.0
370,0,284.0,4,Defensive rebound by G. Dragic,2596.0
371,0,277.0,4,Personal foul by P. O'Bryant (drawn by G. Dragic),2603.0
372,0,277.0,4,G. Dragic makes free throw 1 of 2,2603.0
373,0,277.0,4,G. Dragic makes free throw 2 of 2,2603.0
374,0,262.0,4,E. House misses 2-pt shot from 20 ft,2618.0
375,0,260.0,4,Defensive rebound by L. Amundson,2620.0
376,0,248.0,4,L. Amundson makes 2-pt shot from 18 ft (assist by G. Dragic),2632.0
377,0,224.0,4,H. Walker makes 2-pt shot from 2 ft (assist by G. Pruitt),2656.0
378,0,207.0,4,L. Amundson makes 2-pt shot from 11 ft (assist by G. Dragic),2673.0
379,0,191.0,4,G. Pruitt misses 2-pt shot from 4 ft (block by L. Amundson),2689.0
380,0,191.0,4,Offensive rebound by Team,2689.0
381,0,176.0,4,Turnover by Team (shot clock),2704.0
382,0,176.0,4,Phoenix full timeout,2704.0
383,0,166.0,4,Turnover by A. Tucker (bad pass; steal by P. O'Bryant),2714.0
384,0,163.0,4,Turnover by P. O'Bryant (lost ball; steal by A. Tucker),2717.0
385,0,160.0,4,A. Tucker makes 2-pt shot from 1 ft,2720.0
386,0,146.0,4,H. Walker makes 2-pt shot from 3 ft,2734.0
387,0,135.0,4,G. Dragic misses 2-pt shot from 2 ft (block by P. O'Bryant),2745.0
388,0,134.0,4,Defensive rebound by E. House,2746.0
389,0,131.0,4,Violation by J. Dudley (kicked ball),2749.0
390,0,117.0,4,Turnover by E. House (lost ball; steal by L. Amundson),2763.0
